-15.606,72.295,80.77,-34.345,-54.138,70.62,86.675,87.292,104.34,30.97,-90.495,-17.936
-16.594,56.386,65.945,-26.394,-47.49,56.067,84.063,101.59,118.71,41.822,-78.512,-8.4994
-16.863,43.903,53.826,-20.354,-41.782,44.453,81.109,112.73,129.95,50.31,-68.307,-0.95421
-16.101,36.42,45.676,-17.103,-37.46,37.114,77.363,118.11,135.74,54.939,-61.076,3.5775
-14.525,33.421,41.196,-16.344,-34.476,33.635,72.361,116.1,135.02,55.412,-57.215,4.9801
-12.893,32.979,39.217,-16.867,-32.626,32.526,65.774,106.34,127.99,52.397,-56.421,3.8297
-12.201,32.9,38.539,-17.168,-31.817,32.177,57.533,89.967,116.04,47.022,-57.915,0.91204
-13.177,31.529,38.238,-16.039,-31.973,31.36,47.838,69.501,101.34,40.451,-60.667,-3.0539
-15.861,28.05,37.537,-12.943,-32.757,29.301,37.091,48.313,86.429,33.655,-63.629,-7.4478
-19.542,22.549,35.809,-8.1639,-33.537,25.713,25.792,29.549,73.406,27.317,-65.982,-11.755
-23.068,16.004,32.883,-2.7227,-33.679,20.963,14.423,15.11,63.338,21.732,-67.361,-15.672
-12.027,8.2301,19.101,-2.4184,-20.287,11.427,9.1082,20.913,51.768,12.897,-43.023,-13.581
-11.934,5.82,16.384,-1.1661,-18.883,8.9064,4.3667,15.844,46.112,10.881,-43.081,-14.907
-11.727,3.7054,13.811,-0.067247,-17.51,6.5811,-0.09758,11.249,40.213,8.5148,-43.418,-16.573
-11.442,1.7414,11.285,0.95113,-16.131,4.3458,-4.2857,7.163,34.407,5.958,-43.918,-18.455
-11.114,-0.17132,8.7485,1.9451,-14.728,2.1341,-8.1683,3.5342,28.975,3.3782,-44.452,-20.416
-10.762,-2.0754,6.1745,2.9381,-13.29,-0.078607,-11.67,0.33505,24.085,0.91535,-44.898,-22.339
-10.384,-3.9755,3.546,3.9262,-11.799,-2.2962,-14.683,-2.3885,19.793,-1.34,-45.168,-24.152
-9.9633,-5.8648,0.84339,4.8947,-10.231,-4.5211,-17.101,-4.5568,16.084,-3.3564,-45.223,-25.835
-9.4829,-7.7377,-1.9425,5.8315,-8.5637,-6.7536,-18.856,-6.1354,12.893,-5.1603,-45.071,-27.413
-8.9429,-9.5851,-4.7865,6.7294,-6.8025,-8.9774,-19.935,-7.1789,10.119,-6.8192,-44.756,-28.931
-8.3659,-11.388,-7.6206,7.5835,-4.9873,-11.154,-20.384,-7.8138,7.6428,-8.4126,-44.331,-30.434
-7.7916,-13.123,-10.355,8.3919,-3.1833,-13.233,-20.285,-8.1862,5.3552,-9.9987,-43.838,-31.938
-7.2642,-14.775,-12.912,9.1618,-1.4596,-15.178,-19.734,-8.412,3.1852,-11.593,-43.284,-33.423
-6.8181,-16.349,-15.25,9.9114,0.13266,-16.981,-18.818,-8.552,1.1119,-13.169,-42.647,-34.844
-6.468,-17.862,-17.371,10.664,1.5756,-18.662,-17.607,-8.6152,-0.84057,-14.671,-41.882,-36.146
-6.2058,-19.339,-19.312,11.437,2.8887,-20.259,-16.147,-8.5769,-2.6214,-16.043,-40.943,-37.286
-6.0034,-20.796,-21.13,12.227,4.122,-21.814,-14.471,-8.4029,-4.1771,-17.245,-39.793,-38.239
-5.8223,-22.234,-22.877,13.011,5.3348,-23.36,-12.61,-8.0715,-5.4729,-18.264,-38.419,-38.997
-5.631,-23.636,-24.57,13.756,6.5646,-24.895,-10.598,-7.5896,-6.5069,-19.114,-36.829,-39.564
-5.4208,-24.96,-26.179,14.428,7.8021,-26.383,-8.4817,-6.9971,-7.3134,-19.832,-35.047,-39.953
-5.2072,-26.153,-27.632,15.006,8.9906,-27.755,-6.3097,-6.3597,-7.9548,-20.463,-33.107,-40.183
-5.0143,-27.167,-28.858,15.477,10.055,-28.936,-4.1231,-5.7491,-8.506,-21.048,-31.042,-40.278
-4.8555,-27.976,-29.824,15.846,10.94,-29.88,-1.9444,-5.2211,-9.038,-21.617,-28.887,-40.263
-4.7256,-28.603,-30.558,16.134,11.642,-30.599,0.22276,-4.8021,-9.6066,-22.186,-26.675,-40.162
-4.6089,-29.122,-31.143,16.383,12.202,-31.171,2.381,-4.4899,-10.249,-22.767,-24.436,-40.008
-4.4927,-29.635,-31.682,16.646,12.686,-31.709,4.5206,-4.2679,-10.988,-23.374,-22.201,-39.835
-4.3756,-30.229,-32.256,16.969,13.149,-32.308,6.6088,-4.1205,-11.838,-24.034,-19.997,-39.671
-4.2644,-30.932,-32.888,17.364,13.614,-33.001,8.5958,-4.0404,-12.812,-24.779,-17.839,-39.533
-4.1646,-31.691,-33.543,17.799,14.072,-33.744,10.432,-4.0268,-13.919,-25.64,-15.73,-39.407
-4.0705,-32.402,-34.157,18.205,14.504,-34.44,12.087,-4.0808,-15.162,-26.633,-13.654,-39.257
-3.9629,-32.957,-34.678,18.515,14.908,-35,13.553,-4.2033,-16.535,-27.752,-11.579,-39.037
-3.818,-33.315,-35.104,18.693,15.313,-35.401,14.849,-4.3941,-18.019,-28.972,-9.4714,-38.705
-3.6195,-33.517,-35.488,18.756,15.771,-35.708,16.005,-4.6507,-19.589,-30.259,-7.3036,-38.244
-3.3659,-33.673,-35.912,18.761,16.331,-36.039,17.058,-4.9677,-21.223,-31.577,-5.0614,-37.658
-3.0683,-33.898,-36.453,18.778,17.025,-36.509,18.034,-5.3358,-22.907,-32.902,-2.7459,-36.979
-2.742,-34.27,-37.161,18.858,17.852,-37.183,18.95,-5.7402,-24.637,-34.219,-0.36604,-36.244
-2.3991,-34.823,-38.05,19.026,18.782,-38.065,19.808,-6.1584,-26.41,-35.525,2.0722,-35.487
-2.0492,-35.551,-39.109,19.29,19.774,-39.122,20.605,-6.5624,-28.223,-36.821,4.577,-34.723
-1.7022,-36.434,-40.314,19.645,20.778,-40.315,21.335,-6.9266,-30.075,-38.108,7.1758,-33.948
-1.3697,-37.435,-41.617,20.072,21.746,-41.607,21.994,-7.2442,-31.971,-39.395,9.9129,-33.154
-1.061,-38.483,-42.933,20.534,22.633,-42.949,22.578,-7.5358,-33.93,-40.689,12.841,-32.336
-0.77753,-39.469,-44.138,20.969,23.403,-44.249,23.079,-7.84,-35.971,-41.993,16.014,-31.499
-0.51027,-40.273,-45.105,21.307,24.039,-45.4,23.492,-8.1877,-38.094,-43.29,19.488,-30.643
-0.24159,-40.827,-45.782,21.505,24.561,-46.345,23.816,-8.5789,-40.259,-44.535,23.338,-29.747
0.04963,-41.158,-46.238,21.558,25.024,-47.119,24.059,-8.9824,-42.39,-45.666,27.686,-28.762
0.38137,-41.352,-46.621,21.5,25.497,-47.799,24.229,-9.3548,-44.401,-46.618,32.72,-27.614
0.76235,-41.486,-47.053,21.372,26.029,-48.416,24.324,-9.6639,-46.225,-47.35,38.694,-26.226
1.1889,-41.583,-47.572,21.2,26.629,-48.925,24.332,-9.8993,-47.841,-47.846,45.882,-24.539
1.647,-41.614,-48.127,20.986,27.261,-49.25,24.224,-10.069,-49.27,-48.122,54.471,-22.521
2.1202,-41.525,-48.606,20.708,27.86,-49.329,23.971,-10.191,-50.562,-48.208,64.422,-20.177
2.5979,-41.254,-48.879,20.329,28.36,-49.129,23.546,-10.285,-51.781,-48.134,75.4,-17.538
3.081,-40.755,-48.836,19.815,28.714,-48.636,22.938,-10.367,-52.978,-47.913,86.919,-14.653
3.5803,-40.008,-48.426,19.147,28.902,-47.854,22.158,-10.447,-54.179,-47.533,98.599,-11.575
4.1114,-39.04,-47.683,18.335,28.941,-46.818,21.23,-10.519,-55.374,-46.961,110.32,-8.3458
4.6893,-37.906,-46.712,17.414,28.868,-45.591,20.186,-10.568,-56.517,-46.151,122.16,-4.9862
5.3231,-36.657,-45.636,16.424,28.732,-44.23,19.053,-10.581,-57.542,-45.06,134.24,-1.4916
6.0114,-35.289,-44.523,15.386,28.559,-42.736,17.836,-10.555,-58.386,-43.659,146.64,2.1679
6.7378,-33.73,-43.344,14.284,28.329,-41.032,16.515,-10.504,-59.012,-41.942,159.37,6.0563
7.4758,-31.868,-41.993,13.068,27.974,-38.997,15.05,-10.459,-59.417,-39.919,172.41,10.298
8.2058,-29.611,-40.349,11.669,27.415,-36.543,13.403,-10.452,-59.622,-37.608,185.8,15.118
8.9315,-26.936,-38.345,10.033,26.61,-33.682,11.554,-10.5,-59.643,-35.01,199.66,20.885
9.6821,-23.908,-36.002,8.1531,25.588,-30.526,9.5279,-10.604,-59.477,-32.095,214.04,28.072
10.492,-20.659,-33.409,6.0832,24.439,-27.238,7.3946,-10.757,-59.103,-28.817,228.84,37.052
11.369,-17.336,-30.666,3.9178,23.259,-23.946,5.2632,-10.972,-58.516,-25.145,243.89,47.723
12.277,-14.027,-27.809,1.7408,22.08,-20.683,3.2517,-11.322,-57.774,-21.126,259.09,59.401
13.133,-10.703,-24.756,-0.41881,20.834,-17.358,1.4543,-11.949,-57.032,-16.904,274.51,71.343
13.839,-7.2237,-21.328,-2.5977,19.376,-13.785,-0.07957,-13.033,-56.512,-12.688,290.27,83.235
14.327,-3.4015,-17.342,-4.8686,17.56,-9.7745,-1.3445,-14.726,-56.443,-8.6869,306.39,95.073
