-20.13,-26.031,-9.2845,23.448,-3.6028,-15.434,5.4266,11.754,9.2321,-11.552,-19.159,-32.129
-14.303,-12.149,-1.1686,13.117,-4.1301,-5.0224,3.71,9.7954,7.4166,-9.8637,-14.155,-21.784
-8.7104,0.30943,5.7581,3.7426,-4.2224,4.0944,2.6282,8.7378,6.5096,-7.9213,-9.9569,-11.249
-3.6767,10.132,10.607,-3.8303,-3.664,10.903,2.5401,9.0215,6.954,-5.7073,-7.274,-1.2857
0.43129,16.438,12.865,-9.0025,-2.4692,14.751,3.4006,10.458,8.5654,-3.463,-6.5604,6.2169
2.9897,18.705,12.633,-11.302,-1.0681,15.484,4.821,12.371,10.695,-1.5932,-7.757,9.2006
3.1323,16.931,10.775,-10.4,-0.32557,13.583,6.2843,13.964,12.59,-0.46784,-10.199,6.8093
0.2626,11.905,8.6767,-6.4408,-1.1467,10.152,7.3653,14.683,13.719,-0.25192,-12.822,0.21846
-5.2457,5.2449,7.5828,-0.40626,-3.8158,6.5875,7.8298,14.372,13.884,-0.87342,-14.582,-7.6529
-11.836,-1.0693,7.9165,5.9693,-7.611,3.9953,7.6042,13.204,13.145,-2.1167,-14.871,-13.408
-17.324,-5.4182,9.1117,10.789,-11.068,2.7695,6.7247,11.529,11.707,-3.7087,-13.698,-14.707
-7.7469,-1.2859,3.7664,5.1357,-4.5142,1.8419,3.285,7.0489,6.0073,-5.3428,-6.9051,-5.7901
-7.538,-0.99425,3.5375,4.8192,-4.3004,1.8499,2.9946,6.8152,5.8091,-5.4335,-6.3016,-4.3332
-6.7482,-0.68853,3.1098,4.0976,-3.7412,1.7397,2.7084,6.6644,5.6332,-5.5207,-5.8489,-2.9326
-5.6009,-0.51055,2.4737,3.2236,-2.9282,1.4559,2.4487,6.554,5.4699,-5.5967,-5.6369,-2.2097
-4.3864,-0.56271,1.6706,2.4569,-2.0075,0.98897,2.227,6.4184,5.2935,-5.6631,-5.6777,-2.5425
-3.3732,-0.86862,0.78994,1.9873,-1.1352,0.39215,2.0449,6.2133,5.0757,-5.727,-5.8944,-3.931
-2.7347,-1.3461,-0.05177,1.8814,-0.43381,-0.22781,1.8944,5.9384,4.7998,-5.7959,-6.1432,-5.9941
-2.5155,-1.8277,-0.74407,2.0751,0.03959,-0.74494,1.759,5.6218,4.4657,-5.8747,-6.2681,-8.0642
-2.6448,-2.1435,-1.219,2.423,0.3013,-1.0648,1.6142,5.2891,4.0839,-5.9633,-6.1676,-9.4582
-2.9815,-2.2124,-1.4802,2.7724,0.42541,-1.1679,1.4305,4.9511,3.6682,-6.0552,-5.8363,-9.8029
-3.3519,-2.0729,-1.612,3.0134,0.52425,-1.1187,1.182,4.6115,3.2319,-6.1394,-5.3685,-9.166
-3.57,-1.8413,-1.7503,3.0882,0.72941,-1.0333,0.85943,4.2753,2.7881,-6.2035,-4.9247,-7.9846
-3.468,-1.6383,-2.0169,2.9781,1.1467,-1.0226,0.47916,3.9486,2.351,-6.2382,-4.6732,-6.8672
-2.9587,-1.5297,-2.4536,2.6874,1.7952,-1.1405,0.080929,3.6345,1.9357,-6.2395,-4.7223,-6.3405
-2.086,-1.4971,-2.9972,2.2319,2.5871,-1.3549,-0.28161,3.3333,1.5571,-6.2077,-5.0742,-6.6617
-1.0142,-1.4423,-3.4942,1.6344,3.3595,-1.5498,-0.55255,3.0511,1.2284,-6.1446,-5.6149,-7.7468
0.032813,-1.2306,-3.7476,0.93181,3.9233,-1.5665,-0.68943,2.8112,0.96015,-6.0511,-6.1399,-9.2054
0.83448,-0.75643,-3.5877,0.1896,4.1181,-1.2726,-0.67983,2.6538,0.75905,-5.9277,-6.4179,-10.486
1.2259,-0.0042798,-2.9429,-0.49096,3.8654,-0.62155,-0.55286,2.6159,0.62738,-5.7765,-6.2749,-11.097
1.1408,0.92895,-1.8825,-0.98874,3.2049,0.31967,-0.37786,2.7044,0.56094,-5.6034,-5.6675,-10.783
0.63629,1.8649,-0.61604,-1.2041,2.2924,1.382,-0.24627,2.8833,0.54689,-5.419,-4.7101,-9.6025
-0.121,2.6223,0.57084,-1.1054,1.352,2.3519,-0.24287,3.0815,0.56436,-5.2365,-3.6423,-7.8863
-0.9129,3.1081,1.4433,-0.75173,0.5922,3.0676,-0.41916,3.2163,0.59005,-5.0661,-2.7359,-6.1085
-1.5531,3.3699,1.947,-0.2775,0.11348,3.5077,-0.77634,3.2233,0.60647,-4.9079,-2.1804,-4.6924
-1.9606,3.5847,2.2437,0.15503,-0.14312,3.8159,-1.2621,3.081,0.60871,-4.7457,-2.0083,-3.8714
-2.1852,4.0015,2.6259,0.40679,-0.3733,4.2539,-1.7842,2.8196,0.6069,-4.5454,-2.0849,-3.6427
-2.3695,4.8774,3.4173,0.38951,-0.83365,5.1155,-2.2372,2.5073,0.62437,-4.2586,-2.1566,-3.7894
-2.6647,6.422,4.9037,0.059868,-1.7385,6.6242,-2.5315,2.2195,0.69166,-3.829,-1.946,-3.9758
-3.1526,8.7406,7.264,-0.60972,-3.1592,8.846,-2.62,2.0069,0.83663,-3.1992,-1.2585,-3.8993
-3.8095,11.767,10.593,-1.6699,-4.9848,11.747,-2.5114,1.8778,1.0731,-2.3182,-0.055181,-3.4194
-4.522,15.217,15.051,-3.2239,-6.9684,15.491,-2.2642,1.8001,1.3934,-1.156,1.5343,-2.5954
-5.14,18.717,20.783,-5.3796,-8.8212,20.46,-1.9592,1.7192,1.7701,0.27177,3.2684,-1.635
-5.5395,22.187,27.211,-8.0142,-10.305,26.186,-1.6642,1.5851,2.1654,1.8884,4.8954,-0.78691
-5.6598,25.826,32.972,-10.661,-11.293,31.526,-1.4101,1.3741,2.5445,3.585,6.2383,-0.23021
-5.496,29.649,37.321,-12.977,-11.787,36.114,-1.1874,1.0991,2.8877,5.2834,7.2207,-0.0053171
-5.0695,33.574,40.537,-15.011,-11.9,40.144,-0.96658,0.80445,3.1956,6.9715,7.8647,-0.0020311
-4.4065,37.59,43.304,-17.044,-11.814,43.853,-0.72833,0.54667,3.4825,8.6823,8.2968,0.008012
-3.5403,41.763,46.304,-19.383,-11.725,47.452,-0.47896,0.36813,3.7607,10.444,8.7333,0.30145
-2.5237,46.273,49.886,-22.171,-11.777,51.187,-0.24452,0.27733,4.0273,12.238,9.4145,1.1033
-1.434,51.389,53.716,-25.315,-12.014,55.243,-0.066534,0.24284,4.2616,13.994,10.513,2.4906
-0.36268,57.099,56.99,-28.52,-12.365,59.446,0.0093152,0.20011,4.432,15.612,12.059,4.3454
0.61222,62.671,59.263,-31.422,-12.669,63.157,0.0084806,0.062175,4.5082,17.001,13.916,6.3864
1.4671,67.06,60.562,-33.743,-12.762,65.72,0.14676,-0.27323,4.4724,18.112,15.83,8.2678
2.2638,69.835,60.972,-35.406,-12.557,66.959,0.19847,-0.90384,4.3264,18.951,17.535,9.7058
3.1456,71.253,60.582,-36.539,-12.048,67.115,-0.7543,-1.8604,4.0906,19.564,18.852,10.604
4.3023,71.792,59.512,-37.402,-11.28,66.555,-2.7982,-3.0559,3.7965,20.017,19.772,11.131
5.9285,71.914,57.818,-38.32,-10.324,65.544,-5.8058,-4.3548,3.4764,20.379,20.483,11.668
8.191,72.023,55.45,-39.588,-9.2642,64.228,-9.9166,-5.686,3.151,20.7,21.276,12.649
11.192,72.406,52.451,-41.352,-8.1906,62.808,-15.255,-7.0576,2.8228,21.005,22.394,14.372
14.888,73.109,49.109,-43.491,-7.1723,61.583,-21.615,-8.4974,2.4804,21.284,23.909,16.871
18.955,73.977,45.718,-45.672,-6.2374,60.69,-28.442,-10,2.116,21.506,25.691,19.854
22.803,74.807,42.35,-47.561,-5.356,59.975,-35,-11.508,1.7425,21.641,27.485,22.774
25.964,75.394,38.945,-49.014,-4.4253,59.095,-40.568,-12.91,1.396,21.683,29.05,25.085
28.413,75.529,35.427,-50.039,-3.2437,57.634,-44.63,-14.053,1.1223,21.667,30.253,26.544
30.396,75.061,31.653,-50.683,-1.5157,55.233,-46.975,-14.784,0.95489,21.651,31.095,27.282
32.133,73.977,27.461,-51.044,0.95103,51.795,-47.691,-15.016,0.89683,21.692,31.681,27.663
33.804,72.357,22.911,-51.313,4.0026,47.582,-47.14,-14.775,0.9122,21.812,32.177,28.145
35.696,70.233,18.354,-51.709,7.3383,43.007,-45.922,-14.205,0.93262,21.976,32.738,29.157
38.162,67.657,14.124,-52.373,10.804,38.393,-44.769,-13.518,0.87859,22.098,33.428,30.967
