563.51,1353.9,511.51,-952.63,-302.89,1022.1,74.453,710.87,1899.9,1669.9,1418.8,1981.5
436.42,1237.9,524.85,-831.4,-369.59,970.35,50.927,333.77,1534.3,1439,1281.9,1731.5
306.5,1115.5,534.53,-705.52,-435.84,913.53,24.194,-32.65,1169.4,1204.8,1139.6,1489.1
175.58,983.72,535.89,-574.47,-498.33,847.8,-8.4878,-373.52,814.05,969.8,990.45,1267.5
51.938,845.64,523.64,-443.88,-550.26,772.03,-48.584,-669.74,487.36,743.9,839.03,1084.8
-52.307,707.57,491.98,-322.96,-582.69,686.55,-96.128,-902.64,211.35,540.43,693.39,956.85
-126.87,575.64,436.77,-219.94,-588.46,592.4,-149.65,-1060.8,1.0035,369.68,560.77,887.63
-168.8,453.37,358.59,-138.08,-566.45,491.67,-206.09,-1144.4,-142.06,234.73,444.79,864.28
-184.6,341.24,264.4,-74.406,-523.43,388.04,-260.99,-1165.2,-228.82,131.52,345.15,859.56
-187.52,237.82,166.03,-21.586,-471.95,286.63,-309.33,-1140.9,-276.81,52.191,259.34,841.55
-191.53,141.83,76.163,28.041,-425.3,193.1,-346.77,-1090,-302.82,-10.855,184.85,785.97
-189.92,20.249,6.7324,81.476,-392.32,92.036,-389.02,-1082.9,-394.64,-125.52,59.59,685.29
-208.41,-33.856,-44.575,105.06,-374.47,37.512,-393.65,-998.15,-380.28,-145.32,11.784,553.89
-225.96,-68.105,-78.279,119.09,-365.88,-2.8206,-381.38,-905.44,-355.26,-148.44,-14.052,421.67
-226.77,-82.644,-101.61,120.95,-356.36,-25.625,-355.75,-800.94,-287.82,-140.69,-25.063,324.2
-210.84,-82.948,-123.25,90.695,-336.16,-32.929,-320.59,-683.03,-158.59,-117.46,-30.292,284.73
-180.75,-71.484,-150.18,54.225,-300.04,-32.315,-280.05,-563.95,-136.82,-59.406,-31.475,302.96
-136.14,-43.983,-185.03,45.296,-248.99,-29.845,-237.99,-456.47,-131.24,-50.323,-21.924,364.97
-81.569,-31.529,-225.24,42.914,-190.25,-29.173,-197.69,-364.84,-125.23,-56.183,-5.0057,444.55
-26.304,-38.076,-264.35,40.829,-134.19,-39.705,-161.89,-291.58,-118.48,-61.12,-6.9345,506.18
18.987,-46.199,-296.37,38.401,-89.675,-53.413,-132.33,-237.81,-111.76,-64.112,-15.926,521.95
48.215,-52.56,-317.46,35.796,-60.952,-63.715,-109.32,-201.64,-105.35,-65.565,-23.542,482.74
61.092,-56.936,-329.68,33.118,-45.748,-71.012,-92.165,-178.35,-99.004,-65.865,-29.132,400.71
60.711,-59.504,-337.57,30.312,-39.185,-76.197,-80.029,-163.2,-92.333,-65.288,-33.109,304.57
50.554,-60.552,-344.6,27.197,-35.693,-79.996,-72.259,-152.8,-85.227,-64.066,-35.861,229.29
39.38,-60.479,-353.29,23.592,-29.753,-82.928,-68.491,-144.67,-78.05,-62.436,-37.717,197.32
39.041,-59.785,-364.66,19.552,-19.021,-85.326,-69.103,-135.3,-71.383,-60.661,-38.955,214.14
46.244,-59.005,-376.22,15.462,-6.6658,-87.376,-71.48,-121.55,-65.714,-58.998,-39.802,271.96
54.84,-58.595,-382.67,11.934,-2.3331,-89.162,-69.846,-108.59,-61.301,-57.655,-40.442,344.21
61.379,-58.839,-382.68,9.5767,-1.0945,-90.719,-64.785,-99.633,-58.182,-56.754,-41.018,397.06
64.774,-59.821,-379.35,8.7114,1.2256,-92.057,-59.038,-93.657,-56.218,-56.317,-41.637,408.86
65.233,-61.444,-375,9.2396,2.5527,-93.172,-53.898,-89.613,-55.157,-56.275,-42.355,369.23
63.466,-63.463,-370.12,10.745,2.8024,-94.04,-49.625,-86.803,-54.686,-56.487,-43.159,286.49
60.44,-65.529,-364.62,12.675,2.3132,-94.62,-46.049,-84.67,-54.488,-56.776,-43.966,214.32
57.152,-67.265,-358.57,14.496,1.712,-94.864,-42.869,-82.75,-54.299,-56.962,-44.649,168.15
54.36,-68.368,-352.44,15.835,1.6081,-94.737,-39.809,-80.728,-53.942,-56.912,-45.09,143.6
52.354,-68.696,-346.86,16.554,2.2498,-94.233,-36.707,-78.489,-53.36,-56.578,-45.236,155.44
50.925,-68.3,-342.22,16.749,3.4014,-93.385,-33.548,-76.1,-52.602,-56.003,-45.118,198.05
49.528,-67.387,-338.43,16.664,4.5168,-92.257,-30.418,-73.726,-51.78,-55.294,-44.839,249.66
47.548,-66.244,-335.04,16.593,5.0531,-90.937,-27.446,-71.535,-51.012,-54.578,-44.528,282.73
44.569,-65.149,-331.43,16.795,4.701,-89.515,-24.748,-69.624,-50.371,-53.953,-44.294,277.42
40.561,-64.283,-326.99,17.415,3.4578,-88.061,-22.386,-68.001,-49.864,-53.457,-44.188,231.82
35.882,-63.675,-321.25,18.42,1.5859,-86.6,-20.333,-66.574,-49.427,-53.06,-44.187,190.14
31.117,-63.194,-314.15,19.595,-0.47279,-85.117,-18.469,-65.164,-48.944,-52.68,-44.212,160.86
26.874,-62.623,-306.21,20.629,-2.2046,-83.573,-16.626,-63.552,-48.287,-52.212,-44.161,126.22
23.551,-61.776,-298.26,21.274,-3.2022,-81.936,-14.653,-61.568,-47.356,-51.574,-43.96,97.244
21.142,-60.582,-290.92,21.469,-3.3629,-80.204,-12.482,-59.167,-46.112,-50.726,-43.59,96.254
19.233,-59.102,-284.32,21.354,-2.9588,-78.394,-10.144,-56.438,-44.584,-49.678,-43.077,114.91
17.225,-57.476,-278.26,21.171,-2.4987,-76.531,-7.745,-53.546,-42.842,-48.469,-42.473,137.36
14.639,-55.83,-272.37,21.113,-2.5151,-74.617,-5.4138,-50.638,-40.962,-47.139,-41.821,153.68
11.359,-54.201,-266.25,21.241,-3.3683,-72.617,-3.2447,-47.787,-38.988,-45.706,-41.134,144.08
7.6794,-52.527,-259.55,21.48,-5.0783,-70.465,-1.244,-44.97,-36.917,-44.151,-40.392,105.11
4.0875,-50.69,-252.05,21.688,-7.3307,-68.092,0.68468,-42.089,-34.704,-42.435,-39.542,73.203
0.99907,-48.576,-243.73,21.706,-9.6658,-65.445,2.7045,-39.001,-32.289,-40.513,-38.522,54.124
-1.3418,-46.096,-234.88,21.386,-11.614,-62.49,4.9794,-35.544,-29.608,-38.352,-37.271,36.044
-2.8634,-43.195,-226.06,20.631,-12.786,-59.203,7.6187,-31.58,-26.606,-35.932,-35.735,20.038
-3.6925,-39.841,-217.94,19.421,-13.017,-55.556,10.658,-27.024,-23.237,-33.239,-33.868,18.147
-4.1283,-36.006,-211.02,17.801,-12.447,-51.505,14.087,-21.85,-19.455,-30.239,-31.622,27.287
-4.5012,-31.642,-205.29,15.818,-11.494,-46.996,17.889,-16.055,-15.209,-26.875,-28.939,36.288
-5.0169,-26.682,-199.99,13.487,-10.718,-41.975,22.057,-9.6287,-10.438,-23.072,-25.761,41.205
-5.724,-21.08,-193.82,10.831,-10.641,-36.408,26.537,-2.5594,-5.0869,-18.763,-22.051,35.344
-6.5967,-14.863,-185.22,7.9263,-11.539,-30.298,31.173,5.1455,0.87377,-13.921,-17.813,18.894
-7.5789,-8.1541,-172.98,4.8929,-13.328,-23.707,35.785,13.47,7.4327,-8.5697,-13.098,5.1743
-8.526,-1.114,-156.99,1.7986,-15.676,-16.744,40.289,22.436,14.555,-2.7551,-7.9644,-5.3964
-9.1515,6.1673,-138.6,-1.4333,-18.154,-9.5382,44.759,32.121,22.223,3.5009,-2.4314,-15.874
-9.1113,13.746,-119.93,-5.0315,-20.247,-2.1867,49.37,42.637,30.478,10.236,3.5469,-23.988
-8.2051,21.81,-102.55,-9.2782,-21.494,5.2772,54.291,54.085,39.428,17.543,10.07,-22.914
-6.5144,30.578,-87.247,-14.377,-21.816,12.895,59.565,66.517,49.233,25.527,17.241,-15.182
-4.3342,40.162,-74.516,-20.383,-21.611,20.756,65.067,79.93,60.086,34.247,25.099,-7.7833
-1.9595,50.456,-64.686,-27.215,-21.518,28.94,70.531,94.288,72.205,43.698,33.583,-2.8758
0.48201,61.117,-57.501,-34.642,-22.057,37.449,75.592,109.51,85.808,53.844,42.573,-3.872
3.0058,71.704,-52.031,-42.282,-23.296,46.176,79.887,125.46,101.01,64.693,51.992,-11.669
5.6167,81.912,-47.244,-49.773,-24.824,54.943,83.274,142.01,117.7,76.347,61.898,-20.207
8.2797,91.724,-42.479,-57.012,-26.104,63.583,85.966,158.96,135.52,88.967,72.462,-28.074
11.055,101.35,-37.477,-64.133,-26.67,72.027,88.425,175.95,153.93,102.68,83.89,-35.9
14.21,111.11,-32.24,-71.351,-26.164,80.316,91.078,192.5,172.36,117.46,96.329,-40.711
18.117,121.27,-26.907,-78.857,-24.339,88.555,94.059,208.19,190.26,133.1,109.75,-37.989
22.983,132.04,-21.636,-86.717,-21.29,96.805,97.14,222.64,207.15,149.16,123.82,-31.036
28.651,143.42,-16.515,-94.837,-17.604,105.01,99.858,235.52,222.7,164.98,137.84,-24.959
34.605,155.07,-11.533,-102.98,-14.056,113.02,101.72,246.65,236.76,179.93,150.94,-21.131
40.181,166.47,-6.605,-110.8,-11.265,120.68,102.4,256.04,249.43,193.53,162.52,-21.518
44.861,177.2,-1.6368,-118.01,-9.5679,127.91,101.76,263.89,260.96,205.66,172.47,-26.8
48.499,187.2,3.4303,-124.52,-9.0261,134.75,99.942,270.51,271.63,216.44,181.06,-33.933
51.342,196.66,8.5893,-130.5,-9.4584,141.27,97.246,276.08,281.67,226.13,188.68,-41.806
53.837,205.78,13.751,-136.27,-10.375,147.51,93.898,280.59,291.2,234.93,195.64,-50.583
56.372,214.59,18.756,-142.01,-11.102,153.5,89.863,283.76,300.26,242.98,202.08,-57.92
59.049,222.78,23.421,-147.55,-11.134,159.13,84.927,285.24,308.77,250.26,207.99,-57.968
61.623,229.74,27.609,-152.35,-10.37,164.21,78.966,284.84,316.49,256.66,213.22,-51.229
63.602,234.84,31.27,-155.73,-9.0768,168.45,71.982,282.65,323.04,262.03,217.56,-44.134
64.417,237.65,34.42,-157.15,-7.7173,171.59,63.956,278.92,328.05,266.23,220.88,-41.609
63.581,238.1,37.095,-156.41,-6.7261,173.47,54.816,273.89,331.24,269.22,223.15,-46.62
60.86,236.32,39.311,-153.59,-6.324,174.1,44.526,267.63,332.54,271.03,224.43,-57.257
56.443,232.6,41.017,-149,-6.4673,173.59,33.097,260.13,332.09,271.78,224.86,-69.742
50.987,227.28,42.114,-143.24,-6.9058,172.1,20.657,251.37,330.1,271.62,224.55,-89.166
45.441,220.79,42.488,-137.05,-7.2717,169.82,7.6383,241.5,326.87,270.69,223.62,-138.77
40.658,213.61,42.056,-131.09,-7.1956,166.86,-5.1454,230.83,322.68,269.1,222.14,-183.81
37.012,206.04,40.791,-125.67,-6.4459,163.27,-16.667,219.71,317.75,266.94,220.14,-188.01
34.281,198.13,38.736,-120.67,-5.0283,159.03,-25.976,208.44,312.21,264.22,217.65,-165.51
31.787,189.65,36.01,-115.66,-3.1725,154.02,-32.499,197.06,306.1,260.91,214.6,-133.49
28.732,180.26,32.797,-110.17,-1.2092,148.17,-36.347,185.43,299.4,256.96,210.91,-112.2
24.586,169.8,29.322,-103.91,0.56255,141.45,-38.449,173.32,292.12,252.24,206.42,-117.53
19.359,158.42,25.799,-96.896,1.9485,133.97,-40.066,160.65,284.29,246.67,200.96,-155.15
13.564,146.69,22.363,-89.33,2.9129,125.95,-41.963,147.59,275.99,240.15,194.38,-227.29
7.8948,135.22,19.054,-81.489,3.6334,117.66,-44.158,134.54,267.26,232.62,186.6,-317.96
2.8855,124.41,15.828,-73.603,4.4714,109.33,-46.265,121.96,258.14,224.07,177.63,-389.65
-1.216,114.36,12.621,-65.845,5.8246,101.14,-47.849,110.21,248.6,214.58,167.63,-422.47
