45.44,-18.125,-44.259,-9.2098,49.567,-32.176,-5.9841,52.204,43.744,42.91,-20.63,-156.89
24.827,-19.905,-25.466,1.3844,30.351,-24.218,-5.0121,51.119,40.703,35.7,-8.331,-156.26
8.1257,-21.188,-10.088,9.8608,14.621,-17.665,-4.4983,48.797,36.84,28.57,2.2622,-155.89
-2.4007,-21.916,-0.32992,15.12,4.5177,-13.511,-4.6852,44.399,31.383,21.357,9.759,-156.05
-6.6198,-22.48,3.285,17.318,0.38562,-12.142,-5.5132,37.706,23.915,13.827,13.38,-156.96
-5.7814,-23.177,1.7101,17.21,1.2382,-13.202,-6.7637,29.203,14.629,5.8307,13.167,-158.38
-1.5425,-23.728,-3.1201,15.415,5.4286,-15.636,-8.1593,19.986,4.4236,-2.51,10.013,-159.32
4.3272,-23.321,-8.6225,12.31,10.899,-17.861,-9.2833,11.571,-5.2115,-10.641,5.4772,-158.27
9.7093,-21.206,-11.93,8.5045,15.212,-18.192,-9.5075,5.5165,-12.574,-17.574,1.3392,-153.67
12.211,-17.385,-10.65,5.1941,15.962,-15.508,-8.1351,2.884,-16.341,-22.138,-1.0111,-144.53
10.007,-12.736,-3.8355,3.8078,11.707,-9.7792,-4.7093,3.7614,-16.089,-23.43,-0.97873,-130.95
-22.397,-23.894,3.4337,26.652,-9.6144,-4.3269,-3.8309,-34.89,-42.444,-64.1,-2.7636,-95.963
-23.731,-23.757,5.6716,27.21,-11.184,-2.9352,-3.9349,-38.517,-45.317,-66.772,-1.6276,-92.301
-24.546,-23.565,7.3911,27.548,-12.25,-1.7897,-4.1242,-42.128,-47.964,-68.99,-0.5255,-88.247
-24.921,-23.263,8.5338,27.657,-12.882,-0.87034,-4.423,-45.645,-50.348,-70.812,0.71831,-83.71
-24.983,-22.821,9.1659,27.564,-13.195,-0.11467,-4.8463,-48.985,-52.437,-72.301,2.2986,-78.589
-24.898,-22.235,9.4682,27.332,-13.347,0.56912,-5.3947,-52.091,-54.219,-73.523,4.3619,-72.834
-24.842,-21.537,9.6875,27.048,-13.505,1.275,-6.0555,-54.946,-55.71,-74.538,6.9446,-66.49
-24.956,-20.788,10.057,26.806,-13.797,2.0645,-6.8084,-57.584,-56.956,-75.393,9.9496,-59.706
-25.301,-20.052,10.721,26.667,-14.278,2.9475,-7.6331,-60.089,-58.025,-76.119,13.179,-52.705
-25.832,-19.373,11.695,26.638,-14.912,3.8959,-8.5087,-62.573,-59,-76.737,16.422,-45.724
